sample_idx,y_true,y_pred,pred_correct,axp_json,intervals_json,n_constrained,coverage_convB,fsc_s,their_cov,solver_status,solver_wall_s,total_wall_s,timeout_s
902,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.690000,ok,1.9046,1.9047,60
903,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.640000,ok,0.0296,0.0296,60
904,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0280,0.0281,60
905,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.920000,ok,0.0231,0.0232,60
906,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.480000,ok,0.0314,0.0315,60
907,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,89.790000,ok,2.6802,2.6803,60
908,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.440000,ok,1.8084,1.8085,60
909,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.420000,ok,0.0464,0.0465,60
910,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.390000,ok,1.7197,1.7198,60
911,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.920000,ok,0.0228,0.0228,60
912,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.960000,ok,4.9344,4.9345,60
913,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.620000,ok,0.0362,0.0363,60
914,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.450000,ok,0.0550,0.0551,60
915,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.500000,ok,3.5238,3.5240,60
916,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.700000,ok,1.7652,1.7653,60
917,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.400000,ok,0.0303,0.0304,60
918,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.170000,ok,2.4648,2.4649,60
919,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.390000,ok,1.4748,1.4749,60
920,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.508, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.857744,4.969813,92.700000,ok,2.7851,2.7853,60
921,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.560000,ok,0.0355,0.0356,60
922,1,1,True,"[5, 6, 7, 8, 19, 20, 21, 23]","{""5"": [-1.509, true, null, true], ""6"": [-1.137, true, null, true], ""7"": [-0.973, true, null, true], ""8"": [-0.907, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true], ""21"": [null, true, 1.391, false], ""23"": [null, true, 0.601, false]}",8,0.829272,6.579251,83.140000,ok,0.2168,0.2169,60
923,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.830000,ok,0.0373,0.0374,60
924,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,91.820000,ok,2.2495,2.2496,60
925,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.980000,ok,0.0405,0.0406,60
926,2,1,False,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.410000,ok,4.3759,4.3760,60
927,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.030000,ok,0.0365,0.0366,60
928,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.290000,ok,1.7778,1.7779,60
929,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.410000,ok,0.0269,0.0271,60
930,1,1,True,"[0, 9, 14, 16, 17, 19, 20]","{""0"": [null, true, 0.006, false], ""9"": [-0.025, true, null, true], ""14"": [-0.337, true, null, true], ""16"": [null, true, 0.539, false], ""17"": [-0.267, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.494, true, null, true]}",7,0.850980,4.356709,87.180000,ok,0.7387,0.7389,60
931,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.980000,ok,0.0279,0.0281,60
932,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.270000,ok,0.6299,0.6300,60
933,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.858438,3.583519,88.870000,ok,4.4602,4.4603,60
934,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.430000,ok,0.0368,0.0369,60
935,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.060000,ok,1.8286,1.8287,60
936,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.410000,ok,0.0347,0.0348,60
937,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.670000,ok,3.5159,3.5160,60
938,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.700000,ok,0.0460,0.0462,60
939,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.280000,ok,0.0181,0.0182,60
940,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.050000,ok,0.0383,0.0384,60
941,2,1,False,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.660000,ok,1.9857,1.9858,60
942,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.520000,ok,0.0447,0.0448,60
943,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.490000,ok,2.0310,2.0311,60
944,1,1,True,"[0, 3, 4, 5, 7, 8, 9, 17, 23]","{""0"": [0.006, true, null, true], ""3"": [-1.311, true, null, true], ""4"": [-1.431, true, null, true], ""5"": [-1.271, true, null, true], ""7"": [null, true, -1.146, false], ""8"": [null, true, -0.907, false], ""9"": [null, true, -0.025, false], ""17"": [null, true, -0.267, false], ""23"": [0.601, true, null, true]}",9,0.766071,0.693147,61.910000,ok,0.1266,0.1268,60
945,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.420000,ok,0.0377,0.0378,60
946,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.040000,ok,0.0277,0.0278,60
947,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.260000,ok,2.9806,2.9808,60
948,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.620000,ok,0.0219,0.0220,60
949,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.660000,ok,0.0372,0.0373,60
950,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.740000,ok,3.1345,3.1346,60
951,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.267, true, null, true], ""19"": [1.027, true, null, true], ""20"": [0.528, true, null, true]}",6,0.859430,4.394449,90.680000,ok,3.8672,3.8674,60
952,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.120000,ok,0.0424,0.0425,60
953,2,1,False,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.190000,ok,3.0318,3.0319,60
954,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.570000,ok,0.0291,0.0293,60
955,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.830000,ok,2.0570,2.0571,60
956,1,1,True,"[5, 6, 7, 8, 9, 19, 20]","{""5"": [-1.502, true, null, true], ""6"": [-1.137, true, null, true], ""7"": [-1.126, true, null, true], ""8"": [-0.907, true, null, true], ""9"": [-0.025, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",7,0.848319,5.934894,88.930000,ok,1.0064,1.0065,60
957,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.970000,ok,0.0297,0.0298,60
958,1,1,True,"[5, 8, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true], ""20"": [0.528, true, null, true]}",6,0.845542,3.295837,90.600000,ok,1.0140,1.0143,60
959,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.860000,ok,0.0629,0.0630,60
960,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.890000,ok,0.0555,0.0556,60
961,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.170000,ok,3.0620,3.0622,60
962,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.800000,ok,0.0420,0.0421,60
963,2,1,False,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.907, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.868458,5.375278,93.080000,ok,0.2423,0.2424,60
964,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.140000,ok,0.0316,0.0317,60
965,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.590000,ok,4.0640,4.0641,60
966,1,2,False,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.080000,ok,0.0243,0.0244,60
967,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.140000,ok,0.0359,0.0360,60
968,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.490000,ok,0.0276,0.0276,60
969,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.920000,ok,0.0277,0.0278,60
970,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.570000,ok,0.0312,0.0313,60
971,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,90.660000,ok,0.5254,0.5255,60
972,2,1,False,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.320000,ok,4.0905,4.0906,60
973,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.590000,ok,0.6514,0.6515,60
974,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.990000,ok,0.0333,0.0334,60
975,1,1,True,"[5, 6, 8, 9, 14, 19, 20]","{""5"": [-1.509, true, null, true], ""6"": [-1.137, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",7,0.825105,3.583519,86.490000,ok,0.0844,0.0846,60
976,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.680000,ok,3.1605,3.1607,60
977,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.120000,ok,3.6358,3.6359,60
978,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0302,0.0303,60
979,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.640000,ok,0.0276,0.0277,60
980,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.780000,ok,0.0502,0.0503,60
981,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.630000,ok,1.9404,1.9405,60
982,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0255,0.0256,60
983,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.660000,ok,0.0526,0.0527,60
984,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.240000,ok,0.0223,0.0224,60
985,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.860000,ok,0.0453,0.0454,60
986,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.210000,ok,3.5670,3.5671,60
987,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0514,0.0515,60
988,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.770000,ok,0.0366,0.0367,60
989,1,1,True,"[9, 14, 17, 19, 20]","{""9"": [-0.025, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.494, true, null, true]}",5,0.885703,2.564949,90.690000,ok,0.9277,0.9279,60
990,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.510000,ok,1.8347,1.8348,60
991,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.170000,ok,2.9074,2.9076,60
992,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.220000,ok,0.0382,0.0383,60
993,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.430000,ok,0.0382,0.0383,60
994,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.170000,ok,0.0306,0.0307,60
995,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,5.2692,5.2693,60
996,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.870000,ok,3.1230,3.1231,60
997,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.370000,ok,0.0380,0.0381,60
998,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.170000,ok,0.0460,0.0461,60
999,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.090000,ok,0.0197,0.0198,60
1000,2,1,False,"[5, 7, 8, 9, 19, 20]","{""5"": [-1.508, true, null, true], ""7"": [-1.126, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.870938,5.529429,91.000000,ok,0.4880,0.4881,60
1001,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.890000,ok,0.0292,0.0294,60
1002,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.470000,ok,2.8273,2.8275,60
1003,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.140000,ok,0.0397,0.0398,60
1004,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.850000,ok,0.0605,0.0606,60
1005,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.640000,ok,5.2514,5.2516,60
1006,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.880000,ok,4.3789,4.3790,60
1007,1,1,True,"[5, 8, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true], ""20"": [0.528, true, null, true]}",6,0.845542,3.295837,91.600000,ok,2.1325,2.1326,60
