f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,class
1.82058,0.923731,1.21174,1.52548,0.779063,1.07504,1.77938,0.799778,1.50384,1.84365,0.93412,1.34225,1.71397,0.568894,1.15541,0.885026,1.016,1.12778,1.61898,1.98145,-0.610651,-0.449739,-1.00719,-0.239382,-0.222586,-0.762794,-1.21354,-0.408861,-1.30193,-0.552889,-1.12875,-0.370759,-0.531018,-0.227247,-0.203818,-0.510679,-1.29339,-0.957234,-1.01762,-1.26636,-1.18244,-0.392769,-0.781976,-0.458734,-1.33196,-0.00655088,-0.865102,-0.0554939,-1.0518,-0.589659,-0.463621,-0.0242262,-0.964194,-0.968628,-0.262861,-0.012003,-0.798584,-0.652119,-0.354202,-0.112791,6
0.709331,1.03226,0.824723,1.95591,0.711254,0.634161,0.374651,0.634748,1.75749,0.475327,1.19177,1.45836,0.675745,1.26402,1.06414,0.878767,0.898237,0.679084,1.50749,1.85404,0.764069,0.543393,0.908333,1.67702,1.30863,-1.393,-1.17042,-0.30821,-0.270258,-0.173841,-0.438706,-0.879471,-1.20312,-0.931738,-1.21411,-1.27874,-1.20332,-1.35136,-1.11441,-0.482694,-1.33758,-0.224747,-0.197144,-0.178796,-1.40746,-0.428156,-1.47058,-0.622204,-0.929241,-0.157376,-0.0269731,-0.0926351,-0.562432,-0.493084,-0.31924,-1.51628,-1.32576,-0.32087,-0.668209,-0.0907789,6
1.89808,1.01145,1.58531,0.7214,1.71868,1.59032,0.159375,0.740917,2.0849,1.7582,0.411246,0.291932,0.882583,1.66212,1.20291,1.83371,0.701899,1.18042,1.26728,0.871061,-1.03402,-1.06518,-1.02781,-1.31376,0.0768017,-0.650944,-0.582051,0.185219,-0.0955319,-0.861249,-0.00148728,-0.799121,-1.23453,-0.00806619,-1.09794,0.547345,-0.693808,0.555712,-0.287687,-0.0278198,-0.1387,-0.639422,-1.16973,-1.19774,-0.511741,-0.744853,-1.18788,-0.294384,-1.24463,0.220391,-0.268304,-0.634834,-0.3541,-1.10383,-1.17495,-1.06629,-1.19409,-0.0420066,-0.758534,-0.652242,6
-0.134751,1.68951,0.525538,1.57919,1.49105,-0.18186,0.784123,1.52788,-0.234634,1.04258,0.72125,0.382708,0.485849,1.04166,1.30703,-0.362895,0.117337,-0.0369855,-0.282558,0.749827,1.16701,1.21332,-0.229983,1.33374,-0.0663586,1.66072,0.21065,1.16666,1.41536,0.539763,0.938119,0.123852,-0.350607,0.993282,-0.777938,0.108233,-1.5593,-0.551567,-0.501598,-1.6463,-1.39242,-1.34218,-0.607526,-1.27491,-0.127693,-0.291317,-1.975,-1.40066,-1.33633,-1.36278,0.142457,-0.272966,-0.529035,-0.427089,-1.72524,-0.0356462,-1.45562,-0.333721,-1.37673,-0.274504,6
0.947571,1.04522,1.28035,1.16637,1.59351,1.00172,0.667217,1.60028,0.507579,0.704017,0.451604,1.76226,1.72722,0.492834,0.456607,0.57867,1.17274,0.0323202,1.21056,0.698503,1.49028,1.53668,0.0899367,0.729681,0.16665,-0.000669869,0.365613,0.946765,0.594313,-0.29137,-0.477245,-1.14309,-0.124328,-0.274364,-0.0664177,-0.233753,-1.22237,-1.80848,-1.66555,-0.503172,-1.79398,-0.259913,-0.348692,-1.45824,-1.60709,-0.52814,-1.4224,-0.781358,-1.28699,-0.150318,-0.0582864,-0.220046,-1.18864,-0.83806,-0.496977,-0.858304,-0.43981,-0.864453,-1.38117,-1.22339,6
0.899774,0.511203,-0.064804,1.1954,0.898803,0.0929938,1.06257,0.788133,1.20384,0.0071346,1.43805,0.964339,1.27278,0.280417,0.253914,0.801923,0.486813,1.08329,1.26768,0.694481,1.3477,0.440078,0.921737,1.08724,0.836941,0.614066,0.962555,0.340403,0.180821,0.323006,0.414835,0.846821,0.902949,1.25346,-0.0818079,0.167425,-1.57192,-0.318944,-1.49136,-1.62102,-0.261084,-0.236601,-1.31039,-1.39755,-1.48842,-1.68924,-0.601805,-1.72442,-0.561197,-1.39708,-0.496199,-0.864591,-1.67199,-1.67826,-0.661987,-1.25855,-0.267578,-0.783258,-1.26515,-1.07836,6
1.46629,1.40136,0.890413,0.63726,0.540565,0.999387,0.860492,0.906255,0.428833,1.78488,0.456034,1.94081,1.09138,0.629604,0.879753,0.520152,0.897447,1.23636,1.6057,1.5442,0.89869,0.734019,1.82308,0.648399,1.06907,0.150213,-0.507618,-0.414862,-1.33783,-0.373956,0.118207,0.0394911,-0.377959,-0.770228,-0.209803,-1.3149,-1.36385,-1.02475,-0.193067,-0.704452,-0.437219,-1.36004,-1.26986,-0.745358,-0.908643,-1.22876,-1.08739,-0.997359,-0.877491,-1.19028,-0.146449,-0.435276,-1.2084,-1.38683,0.0565632,-0.490119,-0.88924,-0.467283,-1.32861,-1.20703,6
1.21389,1.00538,0.524086,0.516285,0.949565,1.46314,0.909321,1.29521,0.938458,1.24328,1.09467,0.452175,1.34045,0.503402,0.724589,0.732267,0.383028,0.72822,0.755953,1.29174,0.603586,0.374811,0.460595,0.77313,1.14508,1.24629,1.46793,0.901474,0.664189,0.612343,0.461168,0.835543,-0.764063,-1.45238,-1.52499,-1.44177,-1.25898,-1.16102,-0.432866,-0.363349,-0.975414,-1.44821,-0.804599,-0.977235,-0.654256,-0.722121,-0.78912,-0.987015,-0.299115,-1.3673,-0.249001,-0.722244,-1.19808,-1.48189,-1.03197,-1.47909,-1.26372,-1.24845,-1.21583,-0.297171,6
1.51138,1.10529,1.11098,0.920534,0.940863,0.0633501,0.0514285,1.70528,0.604451,1.41722,0.767971,1.88567,-0.084149,1.5854,1.60893,1.54682,0.725235,1.20403,1.43103,0.68743,0.826597,1.01732,0.844148,-0.275461,-0.547145,-1.9128,0.133123,-0.216477,-0.659257,-0.416574,-0.530973,0.217065,0.252112,-0.120254,-0.862397,0.147141,-0.444045,-1.20667,0.0434178,-0.798859,-0.695967,-0.127754,-0.0552424,-1.77779,-0.164105,-0.827369,0.123827,-1.13395,-0.998881,-1.89276,-1.04528,-0.688617,-1.50979,-0.486498,-0.564905,-1.90761,-0.557404,-0.482625,-0.221068,-1.26537,6
0.805841,0.137184,1.03928,0.175289,0.875453,0.50828,1.27219,0.107335,0.652739,1.15333,0.219348,1.27518,1.1538,1.27664,0.473801,0.69685,0.801121,0.814869,0.364618,0.457327,1.35013,0.647119,1.2569,0.702521,1.24524,0.281592,0.758245,0.869936,1.40726,1.57774,0.315131,1.07876,1.25553,-0.22689,-1.0105,-0.73608,-1.07676,-0.51199,-1.48493,-1.09961,-0.510523,-1.55336,-0.680626,-1.70061,-1.08143,-0.356663,-1.4743,-0.621173,-1.56054,-0.665425,-0.976682,-0.849044,-1.51317,-0.636618,-1.00455,-1.10736,-0.76144,-1.22334,-1.30925,-1.27369,6
0.417909,1.54483,1.69386,1.11573,0.954563,0.625996,0.746136,1.09635,1.214,0.819162,0.387387,1.53754,1.71261,0.394586,0.845502,1.70426,0.879095,0.458936,0.975299,0.865754,1.61286,0.412251,1.07851,1.82393,0.895074,-0.151162,-0.963232,-0.0203206,-0.731339,-0.223573,-0.835984,-0.0553894,-0.324233,-0.0869173,-1.10353,-1.32309,-1.10396,-0.357237,-1.5627,-0.283546,-0.196462,-0.612544,-1.52595,-0.930123,-1.05407,-1.58333,-0.913477,-1.09711,-0.881479,-1.01482,-1.4653,-0.418516,-1.15036,-0.445236,-0.359302,-1.19705,-0.079914,-0.0544878,-0.75197,-0.9544,6
0.965901,0.640161,0.480857,0.462761,0.800787,0.507464,0.629943,0.361362,1.27098,0.429349,0.896794,0.974864,0.174366,1.49005,0.313833,0.390614,0.6942,1.12424,1.26475,1.27376,1.42895,0.75588,0.339197,1.0705,1.47104,0.932941,0.378,0.24588,0.345007,1.00222,0.737943,1.05672,0.498998,0.646298,1.01194,-0.626324,-1.62834,-0.663725,-0.874084,-1.37149,-1.61871,-1.36548,-0.541111,-0.642634,-0.942479,-0.75902,-1.77328,-1.06402,-0.657373,-0.842696,-1.42251,-1.49876,-1.23498,-1.53711,-0.481013,-1.46929,-1.37146,-0.683358,-1.19568,-0.803644,6
0.354971,0.109652,0.238897,0.910018,0.198167,0.360869,0.728878,1.26892,0.372435,0.752898,0.36667,0.945434,1.01404,0.320309,0.0602135,0.986797,0.108399,0.994653,1.22971,1.09746,0.549294,0.511957,0.926729,0.562514,0.234519,1.08925,1.11011,0.60333,1.28062,0.256763,1.2097,1.25896,0.535223,1.20925,0.913946,1.25511,0.398559,-1.57454,-0.520131,-0.585915,-1.18951,-1.22984,-1.08728,-1.81486,-1.68565,-0.955578,-0.88291,-0.590208,-0.751476,-1.11564,-0.655457,-1.58605,-0.925246,-0.757277,-1.57043,-1.26218,-0.518927,-1.62536,-1.76537,-1.67538,6
0.646617,0.613516,1.12666,0.979204,0.919017,1.61768,1.70745,1.409,2.09843,0.75541,1.51388,0.760783,0.945115,1.45629,0.638896,0.791153,0.743778,1.38079,1.30308,0.743637,0.708689,2.02219,0.848044,-1.26921,-0.874835,-0.374678,0.0338191,-0.788408,-0.17429,-1.47525,-0.352081,-0.404727,-0.531885,-1.28513,-1.22518,-0.370305,-0.918914,-1.39171,-0.00507871,-1.11074,-1.17314,-1.2531,-0.631214,-0.0689337,-0.471185,-0.273426,-0.972368,-0.735429,-0.909821,0.0169159,0.0189423,-1.02247,-0.522985,-0.875489,-0.818226,-1.44426,-0.956029,-0.0239569,-0.833347,-0.261178,6
